,student_id,language,overall_score,exam_score,raw_sentence,error_type,error_length,correction_length,correct_error_index,correct_sentence,correct_trigram,correct_trigram_tags,correct_trigram_deps,correct_trigram_poss,correct_trigram_tag_0,correct_trigram_tag_1,correct_trigram_tag_2,correct_trigram_dep_0,correct_trigram_dep_1,correct_trigram_dep_2,incorrect_error_index,incorrect_sentence,incorrect_trigram,incorrect_trigram_tags,incorrect_trigram_deps,incorrect_trigram_poss,incorrect_trigram_tag_0,incorrect_trigram_tag_1,incorrect_trigram_tag_2,incorrect_trigram_dep_0,incorrect_trigram_dep_1,incorrect_trigram_dep_2,0_0_tag,0_1_tag,0_2_tag,1_0_tag,1_1_tag,1_2_tag,2_0_tag,2_1_tag,2_2_tag,0_0_dep,0_1_dep,0_2_dep,1_0_dep,1_1_dep,1_2_dep,2_0_dep,2_1_dep,2_2_dep
0,TR247*0102*2000*02,Russian,25.00,3.2,"<NS type=""RY""><i>At first</i><c>First</c></NS>, I <NS type=""RV""><i>propose</i><c>suggest</c></NS> <NS type=""MA""><c>you</c></NS> <NS type=""FV""><i>to invite</i><c>invite</c></NS> stars and artists not from all <NS type=""MT""><c>over</c></NS> the world, but from only six countries. This change will give <NS type=""M""></NS> <NS type=""MD""><c>the</c></NS> opportunity to <NS type=""R"">create some different performance</NS>.",M,1,1,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,26,"First, I suggest you invite stars and artists not from all over the world, but from only six countries. This change will give | the opportunity to create some different performance . ","['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
27,TR738*0102*2000*02,Italian,28.00,3.2,"In my opinion, one of the best things <NS type=""RT""><i>of</i><c>about</c></NS> the last Festival was that there were not only concerts <NS type=""MY""><c>there</c></NS>. I saw films and I played ping-pong. <NS type=""RT""><i>In</i><c>At</c></NS> the next <NS type=""RN"">edition</NS> will <NS type=""MY""><c>there</c></NS> be more or less <NS type=""M""><c>of that</c></NS>? <NS type=""W""><i>I hope more</i><c>More I hope</c></NS>. The thing that I liked much more than <NS type=""R""><i>others</i><c>anything else</c></NS><NS type=""UP""><i>,</i></NS> was that I <NS type=""W""><i>had to buy only</i><c>only had to buy</c></NS> one ticket for all <NS type=""MD""><c>the</c></NS> events, and it was <NS type=""RY""><i>no</i><c>not</c></NS> pricey.",RN,1,1,35,"In my opinion, one of the best things about the last Festival was that there were not only concerts there. I saw films and I played ping-pong. At the next | will there be more or less of that? More I hope. The thing that I liked much more than anything else was that I only had to buy one ticket for all the events, and it was not pricey. ","['will', 'there', 'be']",NN EX VB,aux expl ROOT,NOUN PRON AUX,NN,EX,VB,aux,expl,ROOT,35,"In my opinion, one of the best things about the last Festival was that there were not only concerts there. I saw films and I played ping-pong. At the next | edition will there be more or less of that? More I hope. The thing that I liked much more than anything else was that I only had to buy one ticket for all the events, and it was not pricey. ","['edition', 'will', 'there']",NN MD EX,pobj aux expl,NOUN VERB PRON,NN,MD,EX,pobj,aux,expl,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
28,TR738*0102*2000*02,Italian,28.00,3.3,"They are the main characters of that book, and what <NS type=""AGV""><i><NS type=""S""><i>caracterize</i><c>characterize</c></NS></i><c>characterizes</c></NS> them is the violence of their passions. In this book you can find only good or bad characters<NS type=""RP""><i>,</i><c>;</c></NS> everything is good or bad. If you look at this book like a painting you can't see <NS type=""DN"">afumature</NS> of colours, you see only primary colours.",DN,1,1,51,"They are the main characters of that book, and what characterizes them is the violence of their passions. In this book you can find only good or bad characters; everything is good or bad. If you look at this book like a painting you can't see | of colours, you see only primary colours. ","['of', 'colours', ',']","IN NNS ,",prep pobj punct,ADP NOUN PUNCT,IN,NNS,",",prep,pobj,punct,51,"They are the main characters of that book, and what characterizes them is the violence of their passions. In this book you can find only good or bad characters; everything is good or bad. If you look at this book like a painting you can't see | afumature of colours, you see only primary colours. ","['afumature', 'of', 'colours']",NN IN NNS,dobj prep pobj,NOUN ADP NOUN,NN,IN,NNS,dobj,prep,pobj,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
29,TR584*0102*2000*02,Italian,30.00,4.2,"The <NS type=""U""><i>proposal of</i></NS> reasonably-<NS type=""S""><i>piced</i><c>priced</c></NS> package<NS type=""MP""><c>,</c></NS> including tickets and <NS type=""S""><i>accomodations</i><c>accommodation</c></NS>, well <NS type=""RV""><i>supported</i><c>suited</c></NS> my personal <NS type=""RN""><i>organization</i><c>situation</c></NS>: comfortable rooms <NS type=""M""><c>that are</c></NS> easy to reach and <NS type=""RV"">booked</NS> tickets can help you if you decide <NS type=""MV""></NS> at <NS type=""MD""><c>the</c></NS> last minute.",RV,1,1,25,"The reasonably-priced package, including tickets and accommodation, well suited my personal situation: comfortable rooms that are easy to reach and | tickets can help you if you decide at the last minute. ","['tickets', 'can', 'help']",NNS MD VB,conj aux conj,NOUN VERB VERB,NNS,MD,VB,conj,aux,conj,25,"The reasonably-priced package, including tickets and accommodation, well suited my personal situation: comfortable rooms that are easy to reach and | booked tickets can help you if you decide at the last minute. ","['booked', 'tickets', 'can']",VBN NNS MD,conj dobj aux,VERB NOUN VERB,VBN,NNS,MD,conj,dobj,aux,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
30,TR584*0102*2000*02,Italian,30.00,4.2,"The <NS type=""U""><i>proposal of</i></NS> reasonably-<NS type=""S""><i>piced</i><c>priced</c></NS> package<NS type=""MP""><c>,</c></NS> including tickets and <NS type=""S""><i>accomodations</i><c>accommodation</c></NS>, well <NS type=""RV""><i>supported</i><c>suited</c></NS> my personal <NS type=""RN""><i>organization</i><c>situation</c></NS>: comfortable rooms <NS type=""M""><c>that are</c></NS> easy to reach and <NS type=""RV"">booked</NS> tickets can help you if you decide <NS type=""MV""></NS> at <NS type=""MD""><c>the</c></NS> last minute.",MV,1,1,33,"The reasonably-priced package, including tickets and accommodation, well suited my personal situation: comfortable rooms that are easy to reach and booked tickets can help you if you decide | at the last minute. ","['at', 'the', 'last']",IN DT JJ,prep det amod,ADP DET ADJ,IN,DT,JJ,prep,det,amod,33,"The reasonably-priced package, including tickets and accommodation, well suited my personal situation: comfortable rooms that are easy to reach and booked tickets can help you if you decide | at the last minute. ","['at', 'the', 'last']",IN DT JJ,prep det amod,ADP DET ADJ,IN,DT,JJ,prep,det,amod,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
31,TR109*0102*2000*02,Russian,24.00,2.3,"This festival was <NS type=""UP""><i><NS type=""S""><i>well-orginised</i><c>well-organised</c></NS></i><c>well organised</c></NS>. There were a lot of activities for everyone. I <NS type=""S""><i>relly</i><c>really</c></NS> liked <NS type=""MD""><c>the</c></NS> exhibitions. I had a chance to see amazing pictures <NS type=""R"">with <NS type=""S"">wezy</NS></NS> painted by Russian painters. There was an excellent jazz concert. The <NS type=""RP""><i>Band</i><c>band</c></NS> ""Three Kings"" <NS type=""S""><i>apresented</i><c>presented</c></NS> <NS type=""MD""><c>a</c></NS> new <NS type=""S""><i>stily</i><c>style</c></NS> of music. I would like to <NS type=""RV"">notice</NS> that <NS type=""RD""><i>a</i><c>the</c></NS> dance show was <NS type=""DY""><i>absolutelly</i><c>absolutely</c></NS> <NS type=""SA""><i>marvelous</i><c>marvellous</c></NS>. <NS type=""UV""><i>What's</i><c>What</c></NS> a <NS type=""S""><i>greit</i><c>great</c></NS> idea to invite writers <NS type=""UY""><i>there</i></NS>! I <NS type=""S""><i>relly</i><c>really</c></NS> liked <NS type=""FV""><i>to <NS type=""RV""><i>speak</i><c>talk</c></NS></i><c>talking</c></NS> with them.",S,1,1,30,"This festival was well organised. There were a lot of activities for everyone. I really liked the exhibitions. I had a chance to see amazing pictures with | painted by Russian painters. There was an excellent jazz concert. The band ""Three Kings"" presented a new style of music. I would like to notice that the dance show was absolutely marvellous. What a great idea to invite writers ! I really liked talking with them. ","['painted', 'by', 'Russian']",VBN IN JJ,pcomp agent amod,VERB ADP ADJ,VBN,IN,JJ,pcomp,agent,amod,30,"This festival was well organised. There were a lot of activities for everyone. I really liked the exhibitions. I had a chance to see amazing pictures with | wezy painted by Russian painters. There was an excellent jazz concert. The band ""Three Kings"" presented a new style of music. I would like to notice that the dance show was absolutely marvellous. What a great idea to invite writers ! I really liked talking with them. ","['wezy', 'painted', 'by']",NN VBN IN,pobj acl agent,NOUN VERB ADP,NN,VBN,IN,pobj,acl,agent,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32,TR109*0102*2000*02,Russian,24.00,2.3,"This festival was <NS type=""UP""><i><NS type=""S""><i>well-orginised</i><c>well-organised</c></NS></i><c>well organised</c></NS>. There were a lot of activities for everyone. I <NS type=""S""><i>relly</i><c>really</c></NS> liked <NS type=""MD""><c>the</c></NS> exhibitions. I had a chance to see amazing pictures <NS type=""R"">with <NS type=""S"">wezy</NS></NS> painted by Russian painters. There was an excellent jazz concert. The <NS type=""RP""><i>Band</i><c>band</c></NS> ""Three Kings"" <NS type=""S""><i>apresented</i><c>presented</c></NS> <NS type=""MD""><c>a</c></NS> new <NS type=""S""><i>stily</i><c>style</c></NS> of music. I would like to <NS type=""RV"">notice</NS> that <NS type=""RD""><i>a</i><c>the</c></NS> dance show was <NS type=""DY""><i>absolutelly</i><c>absolutely</c></NS> <NS type=""SA""><i>marvelous</i><c>marvellous</c></NS>. <NS type=""UV""><i>What's</i><c>What</c></NS> a <NS type=""S""><i>greit</i><c>great</c></NS> idea to invite writers <NS type=""UY""><i>there</i></NS>! I <NS type=""S""><i>relly</i><c>really</c></NS> liked <NS type=""FV""><i>to <NS type=""RV""><i>speak</i><c>talk</c></NS></i><c>talking</c></NS> with them.",RV,1,1,60,"This festival was well organised. There were a lot of activities for everyone. I really liked the exhibitions. I had a chance to see amazing pictures with wezy painted by Russian painters. There was an excellent jazz concert. The band ""Three Kings"" presented a new style of music. I would like to | that the dance show was absolutely marvellous. What a great idea to invite writers ! I really liked talking with them. ","['that', 'the', 'dance']",DT DT NN,mark det compound,DET DET NOUN,DT,DT,NN,mark,det,compound,60,"This festival was well organised. There were a lot of activities for everyone. I really liked the exhibitions. I had a chance to see amazing pictures with wezy painted by Russian painters. There was an excellent jazz concert. The band ""Three Kings"" presented a new style of music. I would like to | notice that the dance show was absolutely marvellous. What a great idea to invite writers ! I really liked talking with them. ","['notice', 'that', 'the']",VB IN DT,xcomp mark det,VERB SCONJ DET,VB,IN,DT,xcomp,mark,det,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
33,TR109*0102*2000*02,Russian,24.00,3.1,"Ivan had to beg Gold Fish again and again. In the end, greedy Maria wanted impossible <NS type=""FN""><i>thing</i><c>things</c></NS>. She said that Ivan should bring Gold Fish <NS type=""UT""><i>to</i></NS> home and Ivan could leave <NS type=""RD""><i>this</i><c>their</c></NS> house because she didn't need him anymore. Maria wanted too much and Gold Fish <NS type=""R"">returned everything at the beginning</NS>. Maria and Ivan were <NS type=""W""><i>again poor</i><c>poor again</c></NS>.",R,5,1,50,"Ivan had to beg Gold Fish again and again. In the end, greedy Maria wanted impossible things. She said that Ivan should bring Gold Fish home and Ivan could leave their house because she didn't need him anymore. Maria wanted too much and Gold Fish | . Maria and Ivan were poor again. ","['.', 'Maria', 'and']",. NNP CC,punct nsubj cc,PUNCT PROPN CCONJ,.,NNP,CC,punct,nsubj,cc,50,"Ivan had to beg Gold Fish again and again. In the end, greedy Maria wanted impossible things. She said that Ivan should bring Gold Fish home and Ivan could leave their house because she didn't need him anymore. Maria wanted too much and Gold Fish | returned everything at the beginning. Maria and Ivan were poor again. ","['returned', 'everything', 'at']",VBD NN IN,conj dobj prep,VERB PRON ADP,VBD,NN,IN,conj,dobj,prep,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,TR5*0102*2000*02,Russian,29.00,S,"Recently I was at the annual international arts festival<NS type=""UP""><i>,</i></NS> that you organized. I'm writing this letter to thank you for giving <NS type=""M""></NS> <NS type=""RD""><i>a</i><c>the</c></NS> <NS type=""RN""><i>possibility</i><c>opportunity</c></NS> to know more about modern art.",M,1,1,23,Recently I was at the annual international arts festival that you organized. I'm writing this letter to thank you for giving | the opportunity to know more about modern art. ,"['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,23,Recently I was at the annual international arts festival that you organized. I'm writing this letter to thank you for giving | the opportunity to know more about modern art. ,"['the', 'opportunity', 'to']",DT NN TO,det dobj aux,DET NOUN PART,DT,NN,TO,det,dobj,aux,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
35,TR231*0102*2000*02,Korean,27.00,4.1,"Dear Tim, I'm glad to have your letter back <NS type=""MY""><c>so</c></NS> soon. Do you want to know about our country's rules? I think your country and our country's rules are the same. First, <NS type=""RP""><i>In</i><c>in</c></NS> school, we are not allowed to run. This is very important, because many accidents happen because of running. When we need to go upstairs, you have to keep left and when you have to go downstairs, you need to keep left as well. You have to do your homework and do your best <NS type=""MT""><c>at</c></NS> what you're asked to do. You can't go to the toilet during the class, because you are interrupting the other <NS type=""RP""><i>student's</i><c>students'</c></NS> study and there are more.. like when the class starts you have to keep quiet and you can't say anything while the teacher speaks. Second, at home we all have different rules. Some <NS type=""AGN""><i>family</i><c>families</c></NS> have rules that you have to <NS type=""RV"">put</NS> spoons and dishes everyday. I think the main rule is when you can play computer games, because they love computer games. Tell me about English rules. I'm curious about it. <NS type=""UD""><i>Your</i></NS> best wishes from ",RV,1,1,173,"Dear Tim, I'm glad to have your letter back so soon. Do you want to know about our country's rules? I think your country and our country's rules are the same. First, in school, we are not allowed to run. This is very important, because many accidents happen because of running. When we need to go upstairs, you have to keep left and when you have to go downstairs, you need to keep left as well. You have to do your homework and do your best at what you're asked to do. You can't go to the toilet during the class, because you are interrupting the other students' study and there are more.. like when the class starts you have to keep quiet and you can't say anything while the teacher speaks. Second, at home we all have different rules. Some families have rules that you have to | spoons and dishes everyday. I think the main rule is when you can play computer games, because they love computer games. Tell me about English rules. I'm curious about it. best wishes from ","['spoons', 'and', 'dishes']",NNS CC NNS,pobj cc conj,NOUN CCONJ NOUN,NNS,CC,NNS,pobj,cc,conj,173,"Dear Tim, I'm glad to have your letter back so soon. Do you want to know about our country's rules? I think your country and our country's rules are the same. First, in school, we are not allowed to run. This is very important, because many accidents happen because of running. When we need to go upstairs, you have to keep left and when you have to go downstairs, you need to keep left as well. You have to do your homework and do your best at what you're asked to do. You can't go to the toilet during the class, because you are interrupting the other students' study and there are more.. like when the class starts you have to keep quiet and you can't say anything while the teacher speaks. Second, at home we all have different rules. Some families have rules that you have to | put spoons and dishes everyday. I think the main rule is when you can play computer games, because they love computer games. Tell me about English rules. I'm curious about it. best wishes from ","['put', 'spoons', 'and']",VB NNS CC,xcomp dobj cc,VERB NOUN CCONJ,VB,NNS,CC,xcomp,dobj,cc,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
36,TR289*0102*2000*02,Japanese,31.00,4.2,"Thank you for your letter. I really enjoyed reading it. I'm very happy to know you're <NS type=""RY"">pretty</NS> well.",RY,1,1,20,Thank you for your letter. I really enjoyed reading it. I'm very happy to know you're | well. ,"['well', '.', '_']",JJ . _,acomp punct _,ADJ PUNCT _,JJ,.,_,acomp,punct,_,20,Thank you for your letter. I really enjoyed reading it. I'm very happy to know you're | pretty well. ,"['pretty', 'well', '.']",RB RB .,advmod advmod punct,ADV ADV PUNCT,RB,RB,.,advmod,advmod,punct,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
37,TR862*0102*2000*02,Catalan,30.00,4.3,"Who doesn't want to earn some money? <NS type=""R"">The topic</NS> says that young people have a lot of problems, but without any doubt, money is one of the most important of them.",R,2,1,9,"Who doesn't want to earn some money? | says that young people have a lot of problems, but without any doubt, money is one of the most important of them. ","['says', 'that', 'young']",VBZ IN JJ,ROOT mark amod,VERB SCONJ ADJ,VBZ,IN,JJ,ROOT,mark,amod,9,"Who doesn't want to earn some money? | The topic says that young people have a lot of problems, but without any doubt, money is one of the most important of them. ","['The', 'topic', 'says']",DT NN VBZ,det nsubj ROOT,DET NOUN VERB,DT,NN,VBZ,det,nsubj,ROOT,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
